day,year,mo,da,pickup_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_TRIPS
2,2016,02,16,2016-02-16,44.5,41.7,1018.9,4.8,18.5,26.0,38.1,50.0,36.0,0.02,999.9,1,363836
5,2016,12,30,2016-12-30,40.4,29.9,999.5,9.5,18.2,28.0,39.0,50.0,24.1,0.63,999.9,0,303923
6,2016,01,09,2016-01-09,45.9,38.6,1022.7,10.0,9.3,15.9,21.0,50.0,30.9,0.0,999.9,0,405825
3,2016,03,02,2016-03-02,45.7,38.8,1008.2,6.8,18.2,25.1,31.1,52.0,37.0,0.15,999.9,0,407187
4,2016,04,14,2016-04-14,44.0,32.4,1026.1,10.0,15.8,26.0,33.0,52.0,35.1,0.0,999.9,0,414170
7,2016,01,03,2016-01-03,44.4,29.4,1010.4,10.0,15.5,22.9,33.0,52.0,34.0,0.0,999.9,0,302878
1,2016,02,01,2016-02-01,47.6,43.1,1009.6,6.9,11.8,15.9,22.0,52.0,43.0,0.0,999.9,0,341323
1,2016,10,31,2016-10-31,48.3,41.9,1018.8,8.2,12.5,19.0,26.0,52.0,42.1,0.49,999.9,0,310480
7,2016,04,17,2016-04-17,45.8,36.5,1027.9,10.0,15.4,22.9,29.9,52.0,42.1,0.0,999.9,0,394757
6,2016,12,17,2016-12-17,36.2,31.3,1023.4,5.9,11.5,24.1,32.1,52.0,12.0,0.05,999.9,0,390324
2,2016,02,02,2016-02-02,43.2,32.2,1021.5,10.0,6.5,14.0,999.9,52.0,34.0,0.07,999.9,0,363162
4,2016,10,27,2016-10-27,46.5,36.4,1029.3,9.8,8.2,15.0,22.0,52.0,39.9,0.0,999.9,0,363272
1,2016,01,04,2016-01-04,38.2,27.4,1011.5,10.0,13.5,24.1,31.1,52.0,34.0,0.0,999.9,0,316171
1,2016,02,22,2016-02-22,41.8,31.7,1017.1,10.0,9.2,15.9,22.9,54.0,32.0,0.07,999.9,0,346756
6,2016,03,19,2016-03-19,40.0,21.4,1016.0,10.0,10.0,15.0,20.0,54.0,35.1,0.0,999.9,0,442185
2,2016,03,01,2016-03-01,43.2,29.0,1016.6,9.3,12.1,17.1,22.9,54.0,39.0,0.0,999.9,0,372868
4,2016,02,04,2016-02-04,51.6,49.4,1015.2,3.1,13.0,21.0,28.0,54.0,35.1,0.75,999.9,1,394699
2,2016,03,15,2016-03-15,48.3,45.7,1010.6,3.4,17.3,25.1,35.0,54.0,41.0,0.57,999.9,1,383315
5,2016,04,29,2016-04-29,46.1,33.9,1020.4,10.0,9.4,14.0,19.0,54.0,42.1,0.0,999.9,0,416560
6,2016,04,30,2016-04-30,47.3,33.1,1022.4,10.0,8.7,17.1,22.0,54.0,37.0,0.0,999.9,0,420535
5,2016,03,18,2016-03-18,47.0,37.0,1006.7,9.9,12.3,20.0,29.9,54.0,39.0,0.0,999.9,0,436716
7,2016,02,21,2016-02-21,46.8,38.5,1010.7,8.4,11.2,14.0,999.9,54.0,39.0,0.0,999.9,0,372128
4,2016,03,24,2016-03-24,45.1,38.1,1020.2,9.6,11.3,15.9,24.1,54.0,42.1,0.0,999.9,0,407035
4,2016,04,28,2016-04-28,47.7,34.1,1015.8,10.0,10.1,15.0,999.9,54.0,41.0,0.0,999.9,0,401677
1,2016,11,07,2016-11-07,47.4,36.7,1026.2,9.6,18.8,25.1,31.1,54.0,43.0,0.35,999.9,0,322666
5,2016,02,05,2016-02-05,40.8,38.4,1012.4,3.5,17.9,31.1,44.1,54.0,32.0,1.44,999.9,1,409453
6,2016,11,19,2016-11-19,50.1,47.2,1012.9,6.6,12.3,17.1,25.1,54.0,48.0,0.0,999.9,0,384371
2,2016,05,03,2016-05-03,48.2,45.0,1011.7,8.2,9.0,14.0,999.9,54.0,46.4,0.04,999.9,0,400483
1,2016,02,29,2016-02-29,47.8,40.9,1006.4,7.2,17.0,21.0,27.0,54.0,39.9,0.0,999.9,0,347834
7,2016,10,23,2016-10-23,53.7,35.4,1003.0,10.0,21.3,29.9,45.1,64.0,50.0,0.01,999.9,0,343516
1,2016,04,18,2016-04-18,49.5,35.9,1022.5,10.0,6.0,12.0,999.9,64.0,37.0,0.0,999.9,0,355564
2,2016,04,19,2016-04-19,46.9,40.0,1016.0,9.8,7.9,20.0,999.9,64.0,37.9,0.0,999.9,0,377804
6,2016,06,11,2016-06-11,58.1,53.3,1014.9,9.8,9.6,17.1,20.0,64.0,53.1,0.0,999.9,0,388008
3,2016,05,25,2016-05-25,57.9,53.4,1015.7,7.7,8.7,14.0,999.9,64.0,51.1,0.01,999.9,0,385842
4,2016,06,09,2016-06-09,59.9,46.7,1003.8,10.0,16.7,22.0,32.1,68.0,54.0,0.01,999.9,0,393684
5,2016,06,10,2016-06-10,59.2,45.1,1011.3,10.0,10.6,17.1,22.9,68.0,53.1,0.0,999.9,0,401458
4,2016,05,12,2016-05-12,55.2,45.5,1020.0,9.4,4.4,8.9,999.9,68.0,42.1,0.0,999.9,0,400088
5,2016,05,13,2016-05-13,55.5,51.7,1014.8,6.6,8.3,14.0,999.9,68.0,42.1,0.0,999.9,1,397062
6,2016,05,28,2016-05-28,62.5,57.3,1020.2,9.2,11.6,17.1,24.1,68.0,55.9,0.0,999.9,0,329787
2,2016,06,14,2016-06-14,62.2,50.0,1008.3,10.0,12.9,18.1,26.0,72.0,54.0,0.0,999.9,0,363431
3,2016,06,29,2016-06-29,67.2,64.8,1012.9,7.2,7.5,12.0,999.9,72.0,64.0,0.0,999.9,1,357125
6,2016,04,23,2016-04-23,53.4,49.8,1009.0,5.6,9.3,19.0,26.0,72.0,50.0,0.13,999.9,1,391827
5,2016,04,22,2016-04-22,55.4,48.4,1013.8,8.7,10.2,15.9,999.9,72.0,44.1,0.0,999.9,1,388318
1,2016,05,23,2016-05-23,59.4,50.3,1011.9,10.0,9.6,15.9,999.9,72.0,52.0,0.03,999.9,0,346991
7,2016,07,31,2016-07-31,67.5,64.8,1018.4,6.7,6.8,11.1,999.9,72.0,64.4,0.0,999.9,1,305523
1,2016,10,17,2016-10-17,64.5,59.0,1013.4,8.4,10.0,17.1,999.9,72.0,60.1,0.0,999.9,0,315861
2,2016,05,24,2016-05-24,54.6,52.0,1011.7,4.4,10.7,15.9,18.1,72.0,51.1,0.0,999.9,1,371418
1,2016,08,15,2016-08-15,77.5,69.4,1017.9,8.8,8.5,14.0,19.0,84.0,70.0,0.0,999.9,0,306100
2,2016,08,16,2016-08-16,73.1,69.0,1022.3,10.0,7.9,12.0,999.9,84.0,66.9,0.0,999.9,0,333615
3,2016,06,01,2016-06-01,64.0,56.4,1018.2,7.6,9.1,15.9,22.0,73.0,57.0,0.05,999.9,1,368774
1,2016,09,05,2016-09-05,64.0,59.8,1017.8,7.0,23.8,34.0,49.0,73.0,59.0,0.0,999.9,0,234286
5,2016,06,17,2016-06-17,63.0,51.5,1012.4,10.0,7.4,12.0,999.9,73.0,55.9,0.0,999.9,0,388360
7,2016,09,04,2016-09-04,65.3,57.4,1022.0,10.0,12.7,21.0,28.9,73.0,55.9,0.0,999.9,0,246690
6,2016,06,18,2016-06-18,62.6,53.5,1021.7,10.0,7.3,11.1,999.9,73.0,53.1,0.0,999.9,0,370619
4,2016,06,02,2016-06-02,55.7,53.5,1021.8,6.8,9.3,13.0,15.0,73.0,52.0,0.01,999.9,1,392922
6,2016,09,17,2016-09-17,62.6,57.6,1024.5,9.7,6.0,12.0,999.9,73.0,48.0,0.0,999.9,0,375619
7,2016,06,19,2016-06-19,59.9,51.5,1027.6,10.0,9.8,14.0,999.9,73.0,53.1,0.0,999.9,0,330195
3,2016,08,24,2016-08-24,70.1,63.3,1024.3,10.0,8.5,12.0,999.9,77.0,63.0,0.0,999.9,0,321490
5,2016,07,01,2016-07-01,66.9,63.6,1017.1,7.8,8.7,17.1,999.9,77.0,61.0,0.0,999.9,1,324990
4,2016,06,30,2016-06-30,68.9,63.6,1014.4,5.9,6.4,9.9,999.9,77.0,63.0,0.0,999.9,1,358251
4,2016,08,25,2016-08-25,71.7,66.5,1020.5,10.0,10.4,14.0,999.9,77.0,63.0,0.0,999.9,0,332810
3,2016,09,21,2016-09-21,70.0,64.4,1020.2,5.3,6.4,12.0,999.9,77.0,62.1,0.07,999.9,1,325578
4,2016,09,01,2016-09-01,71.5,67.0,1011.2,9.7,6.8,8.9,999.9,77.0,66.9,0.0,999.9,0,328731
5,2016,09,02,2016-09-02,69.2,63.2,1015.1,9.4,9.9,18.1,21.0,77.0,62.1,0.05,999.9,0,302022
4,2016,09,08,2016-09-08,68.5,66.8,1012.0,6.3,9.0,13.0,999.9,77.0,66.0,0.01,999.9,1,374100
3,2016,09,07,2016-09-07,70.3,66.8,1016.3,8.4,13.1,18.1,26.0,77.0,64.9,0.01,999.9,0,352110
3,2016,07,20,2016-07-20,68.3,55.6,1020.9,10.0,6.9,13.0,999.9,81.0,60.1,0.0,999.9,0,357482
1,2016,08,22,2016-08-22,73.8,66.7,1011.0,6.7,10.4,15.0,19.0,81.0,63.0,0.47,999.9,1,283148
7,2016,08,28,2016-08-28,67.7,61.7,1024.1,8.7,5.8,12.0,999.9,81.0,57.9,0.0,999.9,1,286052
6,2016,08,27,2016-08-27,74.4,64.2,1020.3,7.7,8.3,14.0,999.9,81.0,66.9,0.0,999.9,1,309307
4,2016,07,28,2016-07-28,72.2,69.0,1013.1,9.7,7.2,11.1,999.9,81.0,68.0,0.0,999.9,0,369819
1,2016,06,13,2016-06-13,61.5,47.2,1004.4,10.0,13.3,22.0,28.0,81.0,54.0,0.0,999.9,0,341089
2,2016,08,23,2016-08-23,69.0,52.6,1023.1,10.0,10.4,18.1,26.0,81.0,64.0,0.01,999.9,0,305068
7,2016,06,12,2016-06-12,66.0,56.0,1001.7,7.3,12.5,19.0,31.1,81.0,55.0,0.06,999.9,0,329144
4,2016,07,07,2016-07-07,68.7,66.7,1010.4,4.1,5.9,8.9,999.9,81.0,64.0,0.0,999.9,1,350404
5,2016,08,19,2016-08-19,74.4,65.7,1013.3,10.0,8.2,14.0,999.9,81.0,64.9,0.0,999.9,0,338709
3,2016,07,06,2016-07-06,71.8,65.3,1009.9,8.6,6.5,13.0,999.9,81.0,64.0,1.5,999.9,1,311148
2,2016,07,19,2016-07-19,73.8,65.7,1015.8,8.3,10.1,15.0,25.1,81.0,66.9,0.0,999.9,0,344310
6,2016,08,20,2016-08-20,69.1,62.1,1015.2,10.0,8.5,13.0,999.9,81.0,63.0,0.0,999.9,0,314436
4,2016,01,21,2016-01-21,30.9,10.8,1015.8,10.0,14.5,20.0,27.0,37.0,25.0,0.0,999.9,0,399654
3,2016,01,20,2016-01-20,29.4,11.2,1014.4,10.0,18.9,27.0,36.9,37.0,21.9,0.0,999.9,0,382105
6,2016,03,05,2016-03-05,34.8,22.6,1017.4,9.1,20.8,32.1,42.0,39.0,30.0,0.37,999.9,0,451262
5,2016,03,04,2016-03-04,33.9,26.2,1021.7,6.9,8.5,24.1,33.0,39.0,25.0,0.0,999.9,0,434165
2,2016,12,20,2016-12-20,34.8,25.3,1033.2,10.0,7.0,13.0,999.9,41.0,30.0,0.0,999.9,0,356840
7,2016,03,06,2016-03-06,33.2,18.7,1024.3,10.0,3.1,8.0,999.9,41.0,23.0,0.0,999.9,0,385103
2,2016,01,05,2016-01-05,27.7,18.1,1028.5,7.9,20.3,28.9,39.0,43.0,24.1,0.0,999.9,0,343251
3,2016,01,13,2016-01-13,32.9,18.2,1005.8,9.6,18.0,32.1,42.0,43.0,19.9,0.13,999.9,0,395090
2,2016,11,22,2016-11-22,37.7,21.4,1009.0,10.0,15.1,24.1,33.0,43.0,34.0,0.0,999.9,0,345462
1,2016,03,21,2016-03-21,37.4,32.0,1008.7,7.3,16.0,22.0,31.1,43.0,34.0,0.35,999.9,0,344322
3,2016,12,21,2016-12-21,38.8,29.0,1019.7,10.0,9.7,15.0,18.1,43.0,30.0,0.0,999.9,0,350458
7,2016,03,20,2016-03-20,37.2,22.6,1019.8,10.0,11.3,19.0,22.9,43.0,32.0,0.0,999.9,0,389644
3,2016,01,06,2016-01-06,33.5,19.3,1033.1,10.0,8.3,17.1,999.9,45.0,21.0,0.0,999.9,0,348516
5,2016,01,15,2016-01-15,36.5,25.6,1014.8,10.0,7.2,13.0,999.9,45.0,24.1,0.0,999.9,0,401289
2,2016,02,23,2016-02-23,36.5,26.3,1028.2,10.0,9.9,15.9,22.9,45.0,28.9,0.04,999.9,0,395790
2,2016,03,22,2016-03-22,40.8,23.9,1015.9,10.0,16.0,22.0,28.0,45.0,35.1,0.01,999.9,0,366751
6,2016,02,06,2016-02-06,32.3,23.3,1026.1,9.9,12.1,28.0,35.0,45.0,28.0,1.05,999.9,0,428485
6,2016,01,30,2016-01-30,37.8,27.3,1011.0,10.0,11.6,15.0,22.9,45.0,34.0,0.0,999.9,0,435369
2,2016,04,05,2016-04-05,35.1,23.5,1019.3,9.8,19.5,28.0,34.0,45.0,30.9,0.0,999.9,0,399821
5,2016,01,29,2016-01-29,41.3,36.8,999.4,10.0,5.9,9.9,999.9,45.0,23.0,0.0,999.9,0,414039
5,2016,11,18,2016-11-18,50.9,44.1,1014.8,10.0,18.0,22.9,28.9,55.0,41.0,0.0,999.9,0,372328
1,2016,03,28,2016-03-28,45.1,41.4,1008.2,5.9,11.8,18.1,26.0,55.0,37.0,0.02,999.9,1,344634
1,2016,04,11,2016-04-11,47.8,38.9,1026.0,9.9,12.8,17.1,999.9,55.0,35.1,0.0,999.9,0,355531
3,2016,04,20,2016-04-20,47.3,33.8,1020.5,10.0,11.7,24.1,28.0,55.0,37.9,0.01,999.9,0,395607
3,2016,03,09,2016-03-09,46.4,41.8,1020.9,8.0,9.4,14.0,999.9,55.0,37.9,0.0,999.9,0,384571
1,2016,04,25,2016-04-25,48.4,36.3,1017.1,10.0,9.2,14.0,999.9,55.0,37.0,0.0,999.9,0,333122
7,2016,05,01,2016-05-01,45.2,36.3,1024.0,9.7,6.1,13.0,999.9,55.0,37.0,0.0,999.9,0,382101
2,2016,04,26,2016-04-26,46.8,42.8,1010.4,9.0,9.4,18.1,25.1,55.0,39.9,0.07,999.9,0,371411
3,2016,03,30,2016-03-30,43.4,24.8,1023.9,10.0,13.2,21.0,27.0,55.0,37.9,0.0,999.9,0,385469
6,2016,03,12,2016-03-12,41.2,35.4,1024.0,8.8,6.6,14.0,999.9,55.0,30.9,0.02,999.9,0,442084
2,2016,03,29,2016-03-29,48.6,34.9,1003.4,9.7,19.6,25.1,35.0,55.0,41.0,0.44,999.9,1,378360
4,2016,12,01,2016-12-01,53.4,49.7,1003.2,6.6,15.6,22.0,29.9,57.0,48.9,0.1,999.9,1,364949
4,2016,04,07,2016-04-07,50.9,44.8,1013.6,7.6,21.9,32.1,40.0,57.0,32.0,99.99,999.9,0,409679
5,2016,12,02,2016-12-02,46.4,32.8,1007.7,10.0,12.9,19.0,28.0,57.0,43.0,0.06,999.9,0,390235
5,2016,04,08,2016-04-08,49.7,43.2,1001.5,7.3,15.9,29.9,46.0,57.0,44.1,0.44,999.9,0,440403
1,2016,10,10,2016-10-10,54.1,43.8,1016.8,8.0,24.8,36.9,49.0,57.0,51.8,3.76,999.9,0,291791
7,2016,11,13,2016-11-13,51.3,36.2,1017.2,10.0,14.2,21.0,28.0,57.0,37.9,0.0,999.9,0,339631
4,2016,11,17,2016-11-17,48.6,43.0,1011.2,9.6,8.4,15.0,24.1,57.0,41.0,0.0,999.9,0,359986
2,2016,11,08,2016-11-08,47.2,38.2,1020.5,10.0,7.1,11.1,999.9,57.0,39.0,0.0,999.9,0,318981
5,2016,02,26,2016-02-26,40.2,23.9,1001.8,9.5,20.8,29.9,36.9,57.0,35.1,0.04,999.9,0,437798
7,2016,12,18,2016-12-18,49.8,48.0,1012.5,2.5,13.2,26.0,35.0,57.0,43.0,0.48,999.9,1,350864
5,2016,04,01,2016-04-01,54.8,52.5,1007.0,2.2,18.2,29.9,39.0,59.0,46.0,0.01,999.9,1,411731
4,2016,03,31,2016-03-31,51.0,44.6,1019.5,8.7,13.1,17.1,999.9,59.0,37.9,0.0,999.9,0,394055
6,2016,10,29,2016-10-29,51.0,44.8,1015.3,8.8,15.8,26.0,38.1,59.0,46.0,0.01,999.9,0,390484
3,2016,11,16,2016-11-16,54.4,49.5,1006.4,8.0,12.8,25.1,32.1,59.0,51.1,0.5,999.9,0,348325
6,2016,04,02,2016-04-02,50.4,47.7,1000.0,5.0,8.5,18.1,25.1,59.0,46.0,0.79,999.9,1,444864
4,2016,04,21,2016-04-21,49.6,39.0,1020.5,10.0,13.4,20.0,27.0,59.0,39.0,0.0,999.9,0,390407
5,2016,10,28,2016-10-28,51.8,46.3,1015.4,7.7,18.6,27.0,38.1,59.0,39.9,0.78,999.9,0,387361
1,2016,10,24,2016-10-24,57.5,41.6,1009.5,9.9,12.5,20.0,27.0,61.0,50.0,0.07,999.9,0,326669
3,2016,11,09,2016-11-09,51.6,46.1,1009.9,8.8,4.6,8.9,999.9,61.0,39.0,0.0,999.9,1,355018
1,2016,05,09,2016-05-09,54.0,40.6,1013.2,10.0,13.8,22.9,29.9,61.0,45.0,0.01,999.9,0,349289
2,2016,05,10,2016-05-10,51.9,38.2,1020.6,10.0,9.0,17.1,999.9,61.0,39.9,0.0,999.9,0,376314
2,2016,10,25,2016-10-25,49.1,29.5,1017.6,10.0,14.1,19.0,28.0,61.0,45.0,0.0,999.9,0,359918
4,2016,11,10,2016-11-10,49.4,40.5,1011.2,10.0,10.9,19.0,27.0,61.0,44.1,0.0,999.9,0,359630
5,2016,09,30,2016-09-30,60.1,54.5,1028.7,7.8,15.6,20.0,28.9,63.0,57.9,0.01,999.9,0,371954
5,2016,11,04,2016-11-04,53.6,44.3,1015.1,10.0,12.1,17.1,22.9,63.0,48.9,0.0,999.9,0,378670
4,2016,11,03,2016-11-03,58.8,56.2,1014.6,5.1,8.4,15.0,21.0,63.0,51.1,0.0,999.9,1,373793
4,2016,05,19,2016-05-19,53.9,44.5,1019.1,10.0,6.7,12.0,15.0,63.0,45.0,0.05,999.9,0,406035
2,2016,05,17,2016-05-17,55.0,44.5,1019.8,10.0,11.9,18.1,24.1,63.0,46.0,0.0,999.9,0,397628
3,2016,10,12,2016-10-12,52.8,46.7,1028.3,10.0,5.2,8.9,999.9,63.0,42.1,0.0,999.9,0,320177
3,2016,05,18,2016-05-18,55.5,45.2,1019.6,10.0,11.0,21.0,27.0,63.0,48.0,0.06,999.9,0,381384
5,2016,11,11,2016-11-11,54.9,41.0,1003.5,10.0,16.0,24.1,34.0,63.0,46.9,0.0,999.9,0,365267
3,2016,11,02,2016-11-02,55.9,49.9,1024.1,10.0,9.9,15.9,999.9,63.0,34.0,0.0,999.9,0,346670
6,2016,05,07,2016-05-07,52.5,48.8,1008.9,5.1,8.1,14.0,21.0,66.0,44.1,0.0,999.9,1,433299
1,2016,10,03,2016-10-03,60.5,56.1,1016.2,9.9,4.4,9.9,999.9,66.0,57.0,0.0,999.9,0,288557
4,2016,10,06,2016-10-06,57.3,50.9,1025.6,10.0,5.8,8.9,999.9,66.0,48.9,0.0,999.9,0,370539
7,2016,10,16,2016-10-16,55.2,47.6,1023.1,10.0,9.3,19.0,999.9,66.0,39.9,0.0,999.9,0,335589
3,2016,05,11,2016-05-11,55.6,42.2,1020.2,10.0,7.6,12.0,999.9,66.0,39.9,0.0,999.9,0,383504
7,2016,05,08,2016-05-08,48.5,46.1,1005.4,2.9,9.6,14.0,999.9,66.0,45.0,0.0,999.9,1,373217
7,2016,09,25,2016-09-25,57.6,39.4,1018.8,10.0,10.8,17.1,24.1,66.0,48.0,0.0,999.9,0,337791
2,2016,10,04,2016-10-04,60.5,54.2,1023.5,9.7,12.4,20.0,27.0,66.0,55.9,0.01,999.9,0,319555
6,2016,05,14,2016-05-14,59.4,54.0,1006.2,6.9,8.1,12.0,999.9,70.0,45.0,0.1,999.9,1,435309
5,2016,10,21,2016-10-21,64.6,62.1,1010.7,6.0,12.9,18.1,24.1,70.0,52.0,0.01,999.9,1,376369
6,2016,05,21,2016-05-21,55.7,48.8,1021.0,9.7,6.5,9.9,999.9,70.0,46.0,0.0,999.9,0,435894
7,2016,07,10,2016-07-10,63.0,60.1,1010.6,6.8,7.7,11.1,999.9,70.0,59.0,0.1,999.9,1,302693
6,2016,10,08,2016-10-08,58.7,55.5,1020.5,8.5,7.7,14.0,999.9,70.0,44.1,0.0,999.9,1,378088
1,2016,07,11,2016-07-11,63.1,58.4,1016.8,9.9,4.9,7.0,999.9,70.0,55.0,0.01,999.9,0,306637
5,2016,05,20,2016-05-20,56.4,47.9,1021.7,10.0,6.6,12.0,999.9,70.0,46.0,0.0,999.9,0,414711
5,2016,07,08,2016-07-08,65.7,64.2,1009.2,3.2,10.0,21.0,27.0,70.0,60.8,0.32,999.9,1,347552
5,2016,10,07,2016-10-07,55.6,49.7,1025.3,6.9,2.7,8.0,999.9,70.0,44.1,0.0,999.9,1,366376
6,2016,07,09,2016-07-09,61.7,58.6,1011.6,6.5,10.8,13.0,999.9,70.0,59.0,0.62,999.9,0,333013
6,2016,10,22,2016-10-22,61.3,58.9,993.1,3.5,12.2,27.0,36.9,70.0,50.0,0.01,999.9,1,401855
2,2016,05,31,2016-05-31,62.8,60.6,1014.4,4.9,10.1,19.0,24.1,70.0,60.1,0.03,999.9,1,340824
7,2016,05,15,2016-05-15,55.7,46.4,1004.0,8.9,16.3,24.1,35.9,70.0,52.0,0.09,999.9,0,408281
3,2016,08,17,2016-08-17,76.5,70.0,1014.4,8.4,14.7,21.0,28.0,82.0,70.0,0.0,999.9,0,335237
7,2016,07,24,2016-07-24,73.2,63.2,1012.8,10.0,8.7,21.0,25.1,82.0,64.9,0.0,999.9,0,322468
7,2016,08,07,2016-08-07,74.2,65.0,1009.0,8.1,9.9,13.0,999.9,82.0,66.9,0.0,999.9,1,291897
2,2016,07,26,2016-07-26,75.3,69.3,1009.6,9.0,12.1,15.9,22.9,82.0,68.0,0.0,999.9,0,350450
6,2016,07,23,2016-07-23,74.3,68.6,1008.6,7.3,12.0,21.0,29.9,82.0,68.0,1.03,999.9,0,355724
3,2016,07,27,2016-07-27,75.4,66.3,1012.4,10.0,7.0,9.9,999.9,82.0,70.0,0.0,999.9,0,362177
1,2016,08,08,2016-08-08,71.3,61.3,1015.4,10.0,6.3,9.9,999.9,82.0,62.1,0.0,999.9,0,291540
4,2016,08,18,2016-08-18,71.5,65.7,1015.5,9.9,6.1,12.0,999.9,82.0,64.9,0.0,999.9,0,343959
6,2016,06,25,2016-06-25,62.1,52.1,1021.7,10.0,8.0,12.0,18.1,75.0,53.1,0.0,999.9,0,388863
1,2016,08,01,2016-08-01,68.2,62.4,1018.3,9.3,9.2,14.0,999.9,75.0,64.0,0.55,999.9,0,308763
7,2016,05,29,2016-05-29,64.6,58.2,1021.1,10.0,7.7,13.0,999.9,75.0,59.0,0.0,999.9,0,298191
5,2016,07,15,2016-07-15,70.7,67.9,1011.3,5.2,9.6,14.0,21.0,75.0,66.0,0.0,999.9,1,373908
4,2016,07,14,2016-07-14,69.1,65.9,1016.0,9.3,10.9,18.1,22.0,75.0,64.0,0.0,999.9,0,374150
1,2016,09,19,2016-09-19,71.0,68.8,1018.7,7.6,8.1,14.0,20.0,75.0,68.0,0.0,999.9,0,293917
2,2016,09,20,2016-09-20,71.1,69.3,1019.3,8.7,5.6,11.1,999.9,75.0,66.0,0.22,999.9,0,315049
6,2016,09,03,2016-09-03,63.2,57.5,1022.0,10.0,5.7,9.9,999.9,75.0,55.9,0.0,999.9,0,270399
5,2016,06,24,2016-06-24,65.3,56.6,1015.9,8.8,7.8,15.0,999.9,75.0,57.0,0.0,999.9,0,388394
7,2016,09,18,2016-09-18,70.6,67.3,1019.6,9.3,11.1,14.0,999.9,75.0,66.9,0.0,999.9,0,332291
1,2016,05,30,2016-05-30,62.4,60.5,1017.0,2.0,9.0,17.1,22.0,75.0,59.0,0.01,999.9,1,261187
2,2016,08,02,2016-08-02,66.9,61.9,1018.6,9.7,8.4,14.0,999.9,75.0,61.0,0.11,999.9,0,330690
5,2016,08,26,2016-08-26,73.4,70.0,1016.1,9.7,10.1,12.0,999.9,79.0,68.0,0.0,999.9,0,325712
5,2016,08,12,2016-08-12,74.3,72.2,1012.8,4.5,12.3,18.1,24.1,79.0,71.1,0.0,999.9,1,359868
5,2016,09,09,2016-09-09,71.4,68.3,1011.2,5.9,10.3,13.0,999.9,79.0,66.0,0.16,999.9,1,383524
5,2016,09,23,2016-09-23,66.3,62.1,1016.5,9.5,5.8,12.0,999.9,79.0,55.9,0.0,999.9,1,359645
6,2016,09,10,2016-09-10,71.9,67.0,1016.5,6.7,7.0,14.0,999.9,79.0,68.0,0.0,999.9,1,391609
4,2016,08,11,2016-08-11,73.6,71.8,1018.5,4.7,11.1,15.9,999.9,79.0,66.9,0.05,999.9,1,364860
4,2016,09,22,2016-09-22,67.2,57.8,1020.9,10.0,3.7,7.0,999.9,79.0,57.9,0.0,999.9,0,349716
7,2016,03,27,2016-03-27,40.0,32.8,1028.8,9.8,5.4,9.9,999.9,46.9,37.0,0.0,999.9,0,345577
1,2016,04,04,2016-04-04,36.5,22.1,1015.4,8.2,10.3,20.0,29.9,46.9,30.9,0.07,999.9,0,374947
2,2016,12,06,2016-12-06,41.7,31.3,1017.0,10.0,11.9,20.0,28.9,46.9,30.9,0.02,999.9,0,350832
6,2016,04,16,2016-04-16,44.3,33.2,1028.2,10.0,22.9,28.9,38.1,46.9,42.8,0.0,999.9,0,452929
5,2016,12,09,2016-12-09,36.6,19.2,1013.3,10.0,15.4,20.0,28.9,46.9,34.0,0.0,999.9,0,405547
4,2016,12,08,2016-12-08,42.7,35.1,1012.7,9.8,6.4,15.0,22.9,46.9,37.0,0.02,999.9,0,377374
1,2016,12,05,2016-12-05,37.9,30.9,1018.6,9.5,6.6,15.0,18.1,46.9,26.1,0.0,999.9,0,333589
4,2016,01,07,2016-01-07,40.5,29.9,1026.9,10.0,6.8,13.0,999.9,46.9,24.1,0.0,999.9,0,364894
1,2016,11,28,2016-11-28,39.5,26.7,1019.2,10.0,11.2,19.0,25.1,46.9,33.1,0.0,999.9,0,298385
7,2016,02,28,2016-02-28,42.8,31.7,1013.4,10.0,16.6,21.0,27.0,48.9,25.0,0.0,999.9,0,366255
